event,timestamp,nfInstanceId,nfType,nfStatus,nfLoadLevel,nfCpuUsage
NETWORK FUNCTION LOAD,2024-05-17 06:35:00,INSTANCE-1,AMF,REGISTERED,41.73879541308793,63.00102073529691
NETWORK FUNCTION LOAD,2024-05-17 06:40:00,INSTANCE-1,AMF,REGISTERED,38.06156481954996,67.14851755449367
NETWORK FUNCTION LOAD,2024-05-17 06:45:00,INSTANCE-1,AMF,REGISTERED,39.49815204510344,61.21371757767383
NETWORK FUNCTION LOAD,2024-05-17 06:50:00,INSTANCE-1,AMF,REGISTERED,39.38665297366712,69.78325295772443
NETWORK FUNCTION LOAD,2024-05-17 06:55:00,INSTANCE-1,AMF,REGISTERED,34.62853129651796,64.18109916436539
NETWORK FUNCTION LOAD,2024-05-17 07:00:00,INSTANCE-1,AMF,REGISTERED,34.78443154069934,70.60266909199001
NETWORK FUNCTION LOAD,2024-05-17 07:05:00,INSTANCE-1,AMF,REGISTERED,35.53283068484628,61.52186309180961
NETWORK FUNCTION LOAD,2024-05-17 07:10:00,INSTANCE-1,AMF,REGISTERED,31.93395645749276,74.34682028975594
NETWORK FUNCTION LOAD,2024-05-17 07:15:00,INSTANCE-1,AMF,REGISTERED,31.85397170773102,63.89785672065241
NETWORK FUNCTION LOAD,2024-05-17 07:20:00,INSTANCE-1,AMF,REGISTERED,30.27023148484477,68.12378406341412
NETWORK FUNCTION LOAD,2024-05-17 07:25:00,INSTANCE-1,AMF,REGISTERED,28.852305940241244,65.30532143136926
NETWORK FUNCTION LOAD,2024-05-17 07:30:00,INSTANCE-1,AMF,REGISTERED,30.507227476798334,60.1042280411221
NETWORK FUNCTION LOAD,2024-05-17 07:35:00,INSTANCE-1,AMF,REGISTERED,30.296730487893345,52.55501908145191
NETWORK FUNCTION LOAD,2024-05-17 07:40:00,INSTANCE-1,AMF,REGISTERED,25.67347280592128,65.71967177725409
NETWORK FUNCTION LOAD,2024-05-17 07:45:00,INSTANCE-1,AMF,REGISTERED,32.10709066635073,58.0320008721508
NETWORK FUNCTION LOAD,2024-05-17 07:50:00,INSTANCE-1,AMF,REGISTERED,30.227736125786436,56.43952779589151
NETWORK FUNCTION LOAD,2024-05-17 07:55:00,INSTANCE-1,AMF,REGISTERED,35.57119607671282,63.49965865247587
NETWORK FUNCTION LOAD,2024-05-17 08:00:00,INSTANCE-1,AMF,REGISTERED,33.115182541310304,73.72926738128405
NETWORK FUNCTION LOAD,2024-05-17 08:05:00,INSTANCE-1,AMF,REGISTERED,37.3050115893431,69.10103675198161
NETWORK FUNCTION LOAD,2024-05-17 08:10:00,INSTANCE-1,AMF,REGISTERED,36.40448640794384,75.35040826113126
NETWORK FUNCTION LOAD,2024-05-17 08:15:00,INSTANCE-1,AMF,REGISTERED,38.92807974195327,72.18060152248876
NETWORK FUNCTION LOAD,2024-05-17 08:20:00,INSTANCE-1,AMF,REGISTERED,39.623623899376824,66.52785213138621
NETWORK FUNCTION LOAD,2024-05-17 08:25:00,INSTANCE-1,AMF,REGISTERED,37.87359830627827,63.204552625854845
NETWORK FUNCTION LOAD,2024-05-17 08:30:00,INSTANCE-1,AMF,REGISTERED,41.643972681939914,63.942870376877636
NETWORK FUNCTION LOAD,2024-05-17 08:35:00,INSTANCE-1,AMF,REGISTERED,42.719432518084574,67.07838044221728
NETWORK FUNCTION LOAD,2024-05-17 08:40:00,INSTANCE-1,AMF,REGISTERED,40.00587278593189,66.23249761777257
NETWORK FUNCTION LOAD,2024-05-17 08:45:00,INSTANCE-1,AMF,REGISTERED,39.07822165335148,69.98305677242901
NETWORK FUNCTION LOAD,2024-05-17 08:50:00,INSTANCE-1,AMF,REGISTERED,37.775618974198764,66.88990802250777
NETWORK FUNCTION LOAD,2024-05-17 08:55:00,INSTANCE-1,AMF,REGISTERED,34.63570933180773,67.32527081868197
NETWORK FUNCTION LOAD,2024-05-17 09:00:00,INSTANCE-1,AMF,REGISTERED,35.20910836357754,62.526562504145616
NETWORK FUNCTION LOAD,2024-05-17 09:05:00,INSTANCE-1,AMF,REGISTERED,32.63416211506777,61.08505952378719
NETWORK FUNCTION LOAD,2024-05-17 09:10:00,INSTANCE-1,AMF,REGISTERED,32.6871987208731,65.02792932895655
NETWORK FUNCTION LOAD,2024-05-17 09:15:00,INSTANCE-1,AMF,REGISTERED,30.423784745822203,66.12207071859189
NETWORK FUNCTION LOAD,2024-05-17 09:20:00,INSTANCE-1,AMF,REGISTERED,31.505848778862592,63.53807293356111
NETWORK FUNCTION LOAD,2024-05-17 09:25:00,INSTANCE-1,AMF,REGISTERED,30.48482041855379,60.10579536780014
NETWORK FUNCTION LOAD,2024-05-17 09:30:00,INSTANCE-1,AMF,REGISTERED,31.117240520577,62.357292799340286
NETWORK FUNCTION LOAD,2024-05-17 09:35:00,INSTANCE-1,AMF,REGISTERED,30.58314681264109,67.45849262344947
NETWORK FUNCTION LOAD,2024-05-17 09:40:00,INSTANCE-1,AMF,REGISTERED,31.76196697287984,63.65221985797356
NETWORK FUNCTION LOAD,2024-05-17 09:45:00,INSTANCE-1,AMF,REGISTERED,30.839573989454365,72.75087444552636
NETWORK FUNCTION LOAD,2024-05-17 09:50:00,INSTANCE-1,AMF,REGISTERED,31.621562041620088,62.39386830481257
NETWORK FUNCTION LOAD,2024-05-17 09:55:00,INSTANCE-1,AMF,REGISTERED,33.96093395868497,65.10221462508721
NETWORK FUNCTION LOAD,2024-05-17 10:00:00,INSTANCE-1,AMF,REGISTERED,33.69483311347846,60.8110546714435
NETWORK FUNCTION LOAD,2024-05-17 10:05:00,INSTANCE-1,AMF,REGISTERED,35.96059631204215,65.70478825508825
NETWORK FUNCTION LOAD,2024-05-17 10:10:00,INSTANCE-1,AMF,REGISTERED,38.23229641251342,65.50883578846666
NETWORK FUNCTION LOAD,2024-05-17 10:15:00,INSTANCE-1,AMF,REGISTERED,38.59956259118255,67.68693862910348
NETWORK FUNCTION LOAD,2024-05-17 10:20:00,INSTANCE-1,AMF,REGISTERED,36.63504497996659,71.2141441476303
NETWORK FUNCTION LOAD,2024-05-17 10:25:00,INSTANCE-1,AMF,REGISTERED,39.38051684627969,66.72511466945737
NETWORK FUNCTION LOAD,2024-05-17 10:30:00,INSTANCE-1,AMF,REGISTERED,40.06761661814805,67.37517314497771
NETWORK FUNCTION LOAD,2024-05-17 10:35:00,INSTANCE-1,AMF,REGISTERED,38.51720715399152,73.34582049225804
NETWORK FUNCTION LOAD,2024-05-17 10:40:00,INSTANCE-1,AMF,REGISTERED,39.47696669142489,61.7598197418976
NETWORK FUNCTION LOAD,2024-05-17 10:45:00,INSTANCE-1,AMF,REGISTERED,38.383153161350506,63.367149873848234
NETWORK FUNCTION LOAD,2024-05-17 10:50:00,INSTANCE-1,AMF,REGISTERED,38.14407125328768,61.37351448436257
NETWORK FUNCTION LOAD,2024-05-17 10:55:00,INSTANCE-1,AMF,REGISTERED,36.92042515260156,62.95892178147982
NETWORK FUNCTION LOAD,2024-05-17 11:00:00,INSTANCE-1,AMF,REGISTERED,32.43318025931627,75.48501915018016
NETWORK FUNCTION LOAD,2024-05-17 11:05:00,INSTANCE-1,AMF,REGISTERED,33.331081602621396,65.96393052302486
NETWORK FUNCTION LOAD,2024-05-17 11:10:00,INSTANCE-1,AMF,REGISTERED,32.42375666775385,71.90952764110739
NETWORK FUNCTION LOAD,2024-05-17 11:15:00,INSTANCE-1,AMF,REGISTERED,32.046872403070445,65.2106486700724
NETWORK FUNCTION LOAD,2024-05-17 11:20:00,INSTANCE-1,AMF,REGISTERED,29.432206618132724,70.71324698048713
NETWORK FUNCTION LOAD,2024-05-17 11:25:00,INSTANCE-1,AMF,REGISTERED,31.820022141461898,65.7515404050592
NETWORK FUNCTION LOAD,2024-05-17 11:30:00,INSTANCE-1,AMF,REGISTERED,30.382183931235076,60.89487360914966
NETWORK FUNCTION LOAD,2024-05-17 11:35:00,INSTANCE-1,AMF,REGISTERED,30.312070184156138,67.41359330547407
NETWORK FUNCTION LOAD,2024-05-17 11:40:00,INSTANCE-1,AMF,REGISTERED,28.498816078536905,64.21144181187225
NETWORK FUNCTION LOAD,2024-05-17 11:45:00,INSTANCE-1,AMF,REGISTERED,29.33164457275226,66.0436199753367
NETWORK FUNCTION LOAD,2024-05-17 11:50:00,INSTANCE-1,AMF,REGISTERED,32.08971237339608,63.60448761785787
NETWORK FUNCTION LOAD,2024-05-17 11:55:00,INSTANCE-1,AMF,REGISTERED,33.05478283885778,72.3509763115878
NETWORK FUNCTION LOAD,2024-05-17 12:00:00,INSTANCE-1,AMF,REGISTERED,33.72660438111141,61.51778222293984
NETWORK FUNCTION LOAD,2024-05-17 12:05:00,INSTANCE-1,AMF,REGISTERED,37.56201834248603,66.90496017187384
NETWORK FUNCTION LOAD,2024-05-17 12:10:00,INSTANCE-1,AMF,REGISTERED,37.70156117468572,71.90564296873656
NETWORK FUNCTION LOAD,2024-05-17 12:15:00,INSTANCE-1,AMF,REGISTERED,37.58282003170826,62.88507985275132
NETWORK FUNCTION LOAD,2024-05-17 12:20:00,INSTANCE-1,AMF,REGISTERED,39.67775290130646,71.26639219493059
NETWORK FUNCTION LOAD,2024-05-17 12:25:00,INSTANCE-1,AMF,REGISTERED,39.06710029615519,66.3959958834958
NETWORK FUNCTION LOAD,2024-05-17 12:30:00,INSTANCE-1,AMF,REGISTERED,38.98052062770558,62.512112617416555
NETWORK FUNCTION LOAD,2024-05-17 12:35:00,INSTANCE-1,AMF,REGISTERED,40.80880212817755,67.34387455619678
NETWORK FUNCTION LOAD,2024-05-17 12:40:00,INSTANCE-1,AMF,REGISTERED,37.769930275013635,67.44766590682215
NETWORK FUNCTION LOAD,2024-05-17 12:45:00,INSTANCE-1,AMF,REGISTERED,39.400686299048594,65.93492597124154
NETWORK FUNCTION LOAD,2024-05-17 12:50:00,INSTANCE-1,AMF,REGISTERED,35.66302829849165,65.46979871751385
NETWORK FUNCTION LOAD,2024-05-17 12:55:00,INSTANCE-1,AMF,REGISTERED,34.13724189614091,71.33470555497262
NETWORK FUNCTION LOAD,2024-05-17 13:00:00,INSTANCE-1,AMF,REGISTERED,36.78685109925339,60.11119261894635
NETWORK FUNCTION LOAD,2024-05-17 13:05:00,INSTANCE-1,AMF,REGISTERED,32.52400892317172,66.68735918555203
NETWORK FUNCTION LOAD,2024-05-17 13:10:00,INSTANCE-1,AMF,REGISTERED,31.085104732161916,65.31349436436004
NETWORK FUNCTION LOAD,2024-05-17 13:15:00,INSTANCE-1,AMF,REGISTERED,33.1309592799032,64.88063398983834
NETWORK FUNCTION LOAD,2024-05-17 13:20:00,INSTANCE-1,AMF,REGISTERED,29.81572498684896,64.55759239033635
NETWORK FUNCTION LOAD,2024-05-17 13:25:00,INSTANCE-1,AMF,REGISTERED,31.129615218507325,65.15511594896195
NETWORK FUNCTION LOAD,2024-05-17 13:30:00,INSTANCE-1,AMF,REGISTERED,30.25208895675997,75.58328772503664
NETWORK FUNCTION LOAD,2024-05-17 13:35:00,INSTANCE-1,AMF,REGISTERED,27.238485337634145,72.37854207285541
NETWORK FUNCTION LOAD,2024-05-17 13:40:00,INSTANCE-1,AMF,REGISTERED,31.5394439481537,66.42664233171281
NETWORK FUNCTION LOAD,2024-05-17 13:45:00,INSTANCE-1,AMF,REGISTERED,29.661888778458614,68.28788985426011
NETWORK FUNCTION LOAD,2024-05-17 13:50:00,INSTANCE-1,AMF,REGISTERED,29.89432344539931,61.725099487056966
NETWORK FUNCTION LOAD,2024-05-17 13:55:00,INSTANCE-1,AMF,REGISTERED,36.50329064332847,68.52080824466859
NETWORK FUNCTION LOAD,2024-05-17 14:00:00,INSTANCE-1,AMF,REGISTERED,34.36792604610734,72.29432085671942
NETWORK FUNCTION LOAD,2024-05-17 14:05:00,INSTANCE-1,AMF,REGISTERED,34.84128154767901,66.15482236447072
NETWORK FUNCTION LOAD,2024-05-17 14:10:00,INSTANCE-1,AMF,REGISTERED,37.84046865389173,70.43310973026097
NETWORK FUNCTION LOAD,2024-05-17 14:15:00,INSTANCE-1,AMF,REGISTERED,38.7709527055292,66.56647668859698
NETWORK FUNCTION LOAD,2024-05-17 14:20:00,INSTANCE-1,AMF,REGISTERED,39.55634606065253,70.78327173313372
NETWORK FUNCTION LOAD,2024-05-17 14:25:00,INSTANCE-1,AMF,REGISTERED,38.10782962653771,68.55839395211153
NETWORK FUNCTION LOAD,2024-05-17 14:30:00,INSTANCE-1,AMF,REGISTERED,41.55559022034043,68.74366542456207
NETWORK FUNCTION LOAD,2024-05-17 14:35:00,INSTANCE-1,AMF,REGISTERED,39.41488755202188,55.993990001298755
NETWORK FUNCTION LOAD,2024-05-17 14:40:00,INSTANCE-1,AMF,REGISTERED,38.02675046848474,73.17982046148792
NETWORK FUNCTION LOAD,2024-05-17 14:45:00,INSTANCE-1,AMF,REGISTERED,37.065574951778295,71.80505821932532
NETWORK FUNCTION LOAD,2024-05-17 14:50:00,INSTANCE-1,AMF,REGISTERED,36.63613576668453,62.68619949560584
NETWORK FUNCTION LOAD,2024-05-17 14:55:00,INSTANCE-1,AMF,REGISTERED,34.434221423585804,68.74477004679106
NETWORK FUNCTION LOAD,2024-05-17 15:00:00,INSTANCE-1,AMF,REGISTERED,33.36924656733414,76.60195331007407
NETWORK FUNCTION LOAD,2024-05-17 15:05:00,INSTANCE-1,AMF,REGISTERED,34.83915124514368,76.96625038119656
NETWORK FUNCTION LOAD,2024-05-17 15:10:00,INSTANCE-1,AMF,REGISTERED,32.08466251806116,67.90644741259443
NETWORK FUNCTION LOAD,2024-05-17 15:15:00,INSTANCE-1,AMF,REGISTERED,32.160457234786904,67.34747449571748
NETWORK FUNCTION LOAD,2024-05-17 15:20:00,INSTANCE-1,AMF,REGISTERED,31.62513750960047,65.45436022770004
NETWORK FUNCTION LOAD,2024-05-17 15:25:00,INSTANCE-1,AMF,REGISTERED,27.877977741917643,67.46600951554606
NETWORK FUNCTION LOAD,2024-05-17 15:30:00,INSTANCE-1,AMF,REGISTERED,29.009915276353517,69.41613655783246
NETWORK FUNCTION LOAD,2024-05-17 15:35:00,INSTANCE-1,AMF,REGISTERED,29.034913457595223,71.75298792131775
NETWORK FUNCTION LOAD,2024-05-17 15:40:00,INSTANCE-1,AMF,REGISTERED,31.089314293492844,75.46506336519941
NETWORK FUNCTION LOAD,2024-05-17 15:45:00,INSTANCE-1,AMF,REGISTERED,32.97950172685358,63.69013386357529
NETWORK FUNCTION LOAD,2024-05-17 15:50:00,INSTANCE-1,AMF,REGISTERED,30.18548832818039,73.39733822788757
NETWORK FUNCTION LOAD,2024-05-17 15:55:00,INSTANCE-1,AMF,REGISTERED,36.56350958071568,62.501019075393366
NETWORK FUNCTION LOAD,2024-05-17 16:00:00,INSTANCE-1,AMF,REGISTERED,33.41361895100815,59.90034972913732
NETWORK FUNCTION LOAD,2024-05-17 16:05:00,INSTANCE-1,AMF,REGISTERED,34.504552230293655,72.51355826254124
NETWORK FUNCTION LOAD,2024-05-17 16:10:00,INSTANCE-1,AMF,REGISTERED,36.61558014601107,65.3000213511708
NETWORK FUNCTION LOAD,2024-05-17 16:15:00,INSTANCE-1,AMF,REGISTERED,39.33021957235731,64.48692935126563
NETWORK FUNCTION LOAD,2024-05-17 16:20:00,INSTANCE-1,AMF,REGISTERED,38.0787309100248,60.2979133197497
NETWORK FUNCTION LOAD,2024-05-17 16:25:00,INSTANCE-1,AMF,REGISTERED,41.477235825445476,67.77214536492318
NETWORK FUNCTION LOAD,2024-05-17 16:30:00,INSTANCE-1,AMF,REGISTERED,38.218245565124484,67.42852349510356
NETWORK FUNCTION LOAD,2024-05-17 16:35:00,INSTANCE-1,AMF,REGISTERED,38.452056264941305,70.22311424783202
NETWORK FUNCTION LOAD,2024-05-17 16:40:00,INSTANCE-1,AMF,REGISTERED,37.761661321775264,67.14474045476753
NETWORK FUNCTION LOAD,2024-05-17 16:45:00,INSTANCE-1,AMF,REGISTERED,36.53946019061407,69.26788553377787
NETWORK FUNCTION LOAD,2024-05-17 16:50:00,INSTANCE-1,AMF,REGISTERED,36.7841292216776,68.50346738955474
NETWORK FUNCTION LOAD,2024-05-17 16:55:00,INSTANCE-1,AMF,REGISTERED,37.57826518033295,60.388819989969726
NETWORK FUNCTION LOAD,2024-05-17 17:00:00,INSTANCE-1,AMF,REGISTERED,33.62557765959428,66.29029672723505
NETWORK FUNCTION LOAD,2024-05-17 17:05:00,INSTANCE-1,AMF,REGISTERED,35.502698524400756,75.74915707363027
NETWORK FUNCTION LOAD,2024-05-17 17:10:00,INSTANCE-1,AMF,REGISTERED,32.808154090324734,68.74166205421372
NETWORK FUNCTION LOAD,2024-05-17 17:15:00,INSTANCE-1,AMF,REGISTERED,31.369845689268594,69.33454813324444
NETWORK FUNCTION LOAD,2024-05-17 17:20:00,INSTANCE-1,AMF,REGISTERED,29.083940429153596,73.17922094566084
NETWORK FUNCTION LOAD,2024-05-17 17:25:00,INSTANCE-1,AMF,REGISTERED,29.893997302911583,68.05038459502138
NETWORK FUNCTION LOAD,2024-05-17 17:30:00,INSTANCE-1,AMF,REGISTERED,27.234747870147494,66.57854897483006
NETWORK FUNCTION LOAD,2024-05-17 17:35:00,INSTANCE-1,AMF,REGISTERED,30.593619886674965,65.34968783389625
NETWORK FUNCTION LOAD,2024-05-17 17:40:00,INSTANCE-1,AMF,REGISTERED,29.858383796677707,61.17686893853977
NETWORK FUNCTION LOAD,2024-05-17 17:45:00,INSTANCE-1,AMF,REGISTERED,32.210380843382296,72.76361673668978
NETWORK FUNCTION LOAD,2024-05-17 17:50:00,INSTANCE-1,AMF,REGISTERED,34.2784455853061,64.17032914091953
NETWORK FUNCTION LOAD,2024-05-17 17:55:00,INSTANCE-1,AMF,REGISTERED,31.49999056186061,76.23669306609106
NETWORK FUNCTION LOAD,2024-05-17 18:00:00,INSTANCE-1,AMF,REGISTERED,35.03223823844203,68.24239100985524
NETWORK FUNCTION LOAD,2024-05-17 18:05:00,INSTANCE-1,AMF,REGISTERED,37.35799585190108,66.12091774968759
NETWORK FUNCTION LOAD,2024-05-17 18:10:00,INSTANCE-1,AMF,REGISTERED,36.1027304040402,63.805773336788405
NETWORK FUNCTION LOAD,2024-05-17 18:15:00,INSTANCE-1,AMF,REGISTERED,39.55912894755664,70.39118252680726
NETWORK FUNCTION LOAD,2024-05-17 18:20:00,INSTANCE-1,AMF,REGISTERED,37.29511959959731,65.57721191685198
NETWORK FUNCTION LOAD,2024-05-17 18:25:00,INSTANCE-1,AMF,REGISTERED,38.84537241898827,62.731391224460054
NETWORK FUNCTION LOAD,2024-05-17 18:30:00,INSTANCE-1,AMF,REGISTERED,39.858030920540415,64.72568632498005
NETWORK FUNCTION LOAD,2024-05-17 18:35:00,INSTANCE-1,AMF,REGISTERED,36.836082424932115,65.7401553180139
NETWORK FUNCTION LOAD,2024-05-17 18:40:00,INSTANCE-1,AMF,REGISTERED,37.744781217070326,61.93728835160404
NETWORK FUNCTION LOAD,2024-05-17 18:45:00,INSTANCE-1,AMF,REGISTERED,40.10111850838209,69.35211981983277
NETWORK FUNCTION LOAD,2024-05-17 18:50:00,INSTANCE-1,AMF,REGISTERED,37.79943136450942,69.39991016436714
NETWORK FUNCTION LOAD,2024-05-17 18:55:00,INSTANCE-1,AMF,REGISTERED,35.80898071834821,65.46134137509387
NETWORK FUNCTION LOAD,2024-05-17 19:00:00,INSTANCE-1,AMF,REGISTERED,36.84010079746925,64.9457712447227
NETWORK FUNCTION LOAD,2024-05-17 19:05:00,INSTANCE-1,AMF,REGISTERED,34.085102044812146,66.70056757812364
NETWORK FUNCTION LOAD,2024-05-17 19:10:00,INSTANCE-1,AMF,REGISTERED,31.45657561478874,68.58747148042792
NETWORK FUNCTION LOAD,2024-05-17 19:15:00,INSTANCE-1,AMF,REGISTERED,29.350491907104626,66.85145532270694
NETWORK FUNCTION LOAD,2024-05-17 19:20:00,INSTANCE-1,AMF,REGISTERED,30.61180466548015,63.1783199495803
NETWORK FUNCTION LOAD,2024-05-17 19:25:00,INSTANCE-1,AMF,REGISTERED,30.27527101031025,68.18746724884707
NETWORK FUNCTION LOAD,2024-05-17 19:30:00,INSTANCE-1,AMF,REGISTERED,27.80755130176629,74.73204859370858
NETWORK FUNCTION LOAD,2024-05-17 19:35:00,INSTANCE-1,AMF,REGISTERED,28.280030397880203,70.5618054841174
NETWORK FUNCTION LOAD,2024-05-17 19:40:00,INSTANCE-1,AMF,REGISTERED,30.268356980814595,72.63447096313492
NETWORK FUNCTION LOAD,2024-05-17 19:45:00,INSTANCE-1,AMF,REGISTERED,28.645052275308608,63.96870705967973
NETWORK FUNCTION LOAD,2024-05-17 19:50:00,INSTANCE-1,AMF,REGISTERED,31.704490436551453,65.21364883842563
NETWORK FUNCTION LOAD,2024-05-17 19:55:00,INSTANCE-1,AMF,REGISTERED,33.890563788449676,61.87903583648207
NETWORK FUNCTION LOAD,2024-05-17 20:00:00,INSTANCE-1,AMF,REGISTERED,35.03357519199673,63.991288319065035
NETWORK FUNCTION LOAD,2024-05-17 20:05:00,INSTANCE-1,AMF,REGISTERED,37.98457385126306,66.73466898395655
NETWORK FUNCTION LOAD,2024-05-17 20:10:00,INSTANCE-1,AMF,REGISTERED,38.911946115345984,68.73984156549054
NETWORK FUNCTION LOAD,2024-05-17 20:15:00,INSTANCE-1,AMF,REGISTERED,38.142057305409054,66.64331674345904
NETWORK FUNCTION LOAD,2024-05-17 20:20:00,INSTANCE-1,AMF,REGISTERED,37.881320502590604,59.7245341527844
NETWORK FUNCTION LOAD,2024-05-17 20:25:00,INSTANCE-1,AMF,REGISTERED,37.8806654912498,68.78284770139055
NETWORK FUNCTION LOAD,2024-05-17 20:30:00,INSTANCE-1,AMF,REGISTERED,37.54710110575727,60.56487570569005
NETWORK FUNCTION LOAD,2024-05-17 20:35:00,INSTANCE-1,AMF,REGISTERED,39.5750091786158,74.1902667845012
NETWORK FUNCTION LOAD,2024-05-17 20:40:00,INSTANCE-1,AMF,REGISTERED,41.12920926596307,63.99528257680615
NETWORK FUNCTION LOAD,2024-05-17 20:45:00,INSTANCE-1,AMF,REGISTERED,35.622228543195334,66.10313000451593
NETWORK FUNCTION LOAD,2024-05-17 20:50:00,INSTANCE-1,AMF,REGISTERED,36.27415014613,65.89745100912901
NETWORK FUNCTION LOAD,2024-05-17 20:55:00,INSTANCE-1,AMF,REGISTERED,37.53453675374689,71.91090701794334
NETWORK FUNCTION LOAD,2024-05-17 21:00:00,INSTANCE-1,AMF,REGISTERED,35.11072608688623,67.24982723949027
NETWORK FUNCTION LOAD,2024-05-17 21:05:00,INSTANCE-1,AMF,REGISTERED,34.3584158326883,56.74947131705914
NETWORK FUNCTION LOAD,2024-05-17 21:10:00,INSTANCE-1,AMF,REGISTERED,31.05695142617942,60.49077919538889
NETWORK FUNCTION LOAD,2024-05-17 21:15:00,INSTANCE-1,AMF,REGISTERED,32.411859642733134,73.11911601719252
NETWORK FUNCTION LOAD,2024-05-17 21:20:00,INSTANCE-1,AMF,REGISTERED,29.73490170125399,63.52246755428946
NETWORK FUNCTION LOAD,2024-05-17 21:25:00,INSTANCE-1,AMF,REGISTERED,27.531472041203255,62.13492150595371
NETWORK FUNCTION LOAD,2024-05-17 21:30:00,INSTANCE-1,AMF,REGISTERED,29.30089702179906,62.84932147772143
NETWORK FUNCTION LOAD,2024-05-17 21:35:00,INSTANCE-1,AMF,REGISTERED,30.496843567911426,66.00027937858032
NETWORK FUNCTION LOAD,2024-05-17 21:40:00,INSTANCE-1,AMF,REGISTERED,31.698132337516142,65.56007467414682
NETWORK FUNCTION LOAD,2024-05-17 21:45:00,INSTANCE-1,AMF,REGISTERED,29.206946760785847,64.15358823985247
NETWORK FUNCTION LOAD,2024-05-17 21:50:00,INSTANCE-1,AMF,REGISTERED,30.09033691628352,69.75841760352012
NETWORK FUNCTION LOAD,2024-05-17 21:55:00,INSTANCE-1,AMF,REGISTERED,32.76049602536928,68.92317908103962
NETWORK FUNCTION LOAD,2024-05-17 22:00:00,INSTANCE-1,AMF,REGISTERED,33.8838197020653,61.09784345219192
NETWORK FUNCTION LOAD,2024-05-17 22:05:00,INSTANCE-1,AMF,REGISTERED,36.243294143918966,62.116638937038076
NETWORK FUNCTION LOAD,2024-05-17 22:10:00,INSTANCE-1,AMF,REGISTERED,36.39941780167246,65.05352641563509
NETWORK FUNCTION LOAD,2024-05-17 22:15:00,INSTANCE-1,AMF,REGISTERED,36.50038504230417,66.22203153762668
NETWORK FUNCTION LOAD,2024-05-17 22:20:00,INSTANCE-1,AMF,REGISTERED,37.754066778013,57.6413852500676
NETWORK FUNCTION LOAD,2024-05-17 22:25:00,INSTANCE-1,AMF,REGISTERED,39.41349287971374,63.32431721638935
NETWORK FUNCTION LOAD,2024-05-17 22:30:00,INSTANCE-1,AMF,REGISTERED,38.24057585989484,64.14104369776325
NETWORK FUNCTION LOAD,2024-05-17 22:35:00,INSTANCE-1,AMF,REGISTERED,39.50111906924289,61.50049891788562
NETWORK FUNCTION LOAD,2024-05-17 22:40:00,INSTANCE-1,AMF,REGISTERED,37.17060457358171,66.04979734077773
NETWORK FUNCTION LOAD,2024-05-17 22:45:00,INSTANCE-1,AMF,REGISTERED,35.10076332892899,61.77113559587296
NETWORK FUNCTION LOAD,2024-05-17 22:50:00,INSTANCE-1,AMF,REGISTERED,36.57303734377687,60.17917894011131
NETWORK FUNCTION LOAD,2024-05-17 22:55:00,INSTANCE-1,AMF,REGISTERED,35.344530996064876,68.39015363227185
NETWORK FUNCTION LOAD,2024-05-17 23:00:00,INSTANCE-1,AMF,REGISTERED,34.15019941210784,66.09146751091703
NETWORK FUNCTION LOAD,2024-05-17 23:05:00,INSTANCE-1,AMF,REGISTERED,33.79818800086256,69.41749880570292
NETWORK FUNCTION LOAD,2024-05-17 23:10:00,INSTANCE-1,AMF,REGISTERED,31.955582252955956,72.83415862839199
NETWORK FUNCTION LOAD,2024-05-17 23:15:00,INSTANCE-1,AMF,REGISTERED,32.17532604570721,68.3892164903504
NETWORK FUNCTION LOAD,2024-05-17 23:20:00,INSTANCE-1,AMF,REGISTERED,29.649297667208877,71.16368250972089
NETWORK FUNCTION LOAD,2024-05-17 23:25:00,INSTANCE-1,AMF,REGISTERED,31.09008371628319,64.2047419513439
NETWORK FUNCTION LOAD,2024-05-17 23:30:00,INSTANCE-1,AMF,REGISTERED,27.13141478814432,62.73869262339475
NETWORK FUNCTION LOAD,2024-05-17 23:35:00,INSTANCE-1,AMF,REGISTERED,26.242842915255434,65.27309237936018
NETWORK FUNCTION LOAD,2024-05-17 23:40:00,INSTANCE-1,AMF,REGISTERED,30.5031790051066,70.13839649657018
NETWORK FUNCTION LOAD,2024-05-17 23:45:00,INSTANCE-1,AMF,REGISTERED,30.093109966202544,75.74094942482134
NETWORK FUNCTION LOAD,2024-05-17 23:50:00,INSTANCE-1,AMF,REGISTERED,33.54845996981002,61.45008405695559
NETWORK FUNCTION LOAD,2024-05-17 23:55:00,INSTANCE-1,AMF,REGISTERED,35.65600197478783,71.09143262346727
NETWORK FUNCTION LOAD,2024-05-18 00:00:00,INSTANCE-1,AMF,REGISTERED,36.08926687602317,67.85378496623787
NETWORK FUNCTION LOAD,2024-05-18 00:05:00,INSTANCE-1,AMF,REGISTERED,36.117463842494914,76.07406148732977
NETWORK FUNCTION LOAD,2024-05-18 00:10:00,INSTANCE-1,AMF,REGISTERED,37.5413316114648,60.03033315392169
NETWORK FUNCTION LOAD,2024-05-18 00:15:00,INSTANCE-1,AMF,REGISTERED,39.671219990180965,64.31221602558298
NETWORK FUNCTION LOAD,2024-05-18 00:20:00,INSTANCE-1,AMF,REGISTERED,36.66823848396403,77.97265678716852
