event,timestamp,snssais,sliceLoadLevel,numOfUes,numOfUesReg
SLICE LOAD LEVEL,2024-05-22 04:55:00,SLICE-1,7.57633590024861,106,500
SLICE LOAD LEVEL,2024-05-22 05:00:00,SLICE-1,8.63833577045443,0,500
SLICE LOAD LEVEL,2024-05-22 05:05:00,SLICE-1,6.073217000974838,0,500
SLICE LOAD LEVEL,2024-05-22 05:10:00,SLICE-1,8.934526880205032,0,500
SLICE LOAD LEVEL,2024-05-22 05:15:00,SLICE-1,6.558422701842886,86,500
SLICE LOAD LEVEL,2024-05-22 05:20:00,SLICE-1,6.539516603438718,0,500
SLICE LOAD LEVEL,2024-05-22 05:25:00,SLICE-1,10.959244013901825,164,500
SLICE LOAD LEVEL,2024-05-22 05:30:00,SLICE-1,10.539771729577216,176,500
SLICE LOAD LEVEL,2024-05-22 05:35:00,SLICE-1,10.132525803706713,82,500
SLICE LOAD LEVEL,2024-05-22 05:40:00,SLICE-1,8.421217620823331,0,500
SLICE LOAD LEVEL,2024-05-22 05:45:00,SLICE-1,7.286944726613997,63,500
SLICE LOAD LEVEL,2024-05-22 05:50:00,SLICE-1,9.297483186723301,0,500
SLICE LOAD LEVEL,2024-05-22 05:55:00,SLICE-1,3.7835177013068666,0,500
SLICE LOAD LEVEL,2024-05-22 06:00:00,SLICE-1,8.80426719276289,0,500
SLICE LOAD LEVEL,2024-05-22 06:05:00,SLICE-1,7.3342234592569,0,500
SLICE LOAD LEVEL,2024-05-22 06:10:00,SLICE-1,9.730038343532035,80,500
SLICE LOAD LEVEL,2024-05-22 06:15:00,SLICE-1,12.239613404814557,256,500
SLICE LOAD LEVEL,2024-05-22 06:20:00,SLICE-1,18.605370005027233,422,500
SLICE LOAD LEVEL,2024-05-22 06:25:00,SLICE-1,13.870900122687976,344,500
SLICE LOAD LEVEL,2024-05-22 06:30:00,SLICE-1,10.707166417485176,439,500
SLICE LOAD LEVEL,2024-05-22 06:35:00,SLICE-1,12.40576428586282,426,500
SLICE LOAD LEVEL,2024-05-22 06:40:00,SLICE-1,15.660258749564647,354,500
SLICE LOAD LEVEL,2024-05-22 06:45:00,SLICE-1,11.015367064901225,304,500
SLICE LOAD LEVEL,2024-05-22 06:50:00,SLICE-1,12.13956348020131,114,500
SLICE LOAD LEVEL,2024-05-22 06:55:00,SLICE-1,4.1949571482364325,71,500
SLICE LOAD LEVEL,2024-05-22 07:00:00,SLICE-1,8.949270136451398,14,500
SLICE LOAD LEVEL,2024-05-22 07:05:00,SLICE-1,7.2999751097584795,0,500
SLICE LOAD LEVEL,2024-05-22 07:10:00,SLICE-1,9.103828265330058,16,500
SLICE LOAD LEVEL,2024-05-22 07:15:00,SLICE-1,10.677873421886188,0,500
SLICE LOAD LEVEL,2024-05-22 07:20:00,SLICE-1,9.530211722066591,0,500
SLICE LOAD LEVEL,2024-05-22 07:25:00,SLICE-1,9.267955965615972,201,500
SLICE LOAD LEVEL,2024-05-22 07:30:00,SLICE-1,10.088417658667822,197,500
SLICE LOAD LEVEL,2024-05-22 07:35:00,SLICE-1,7.557982418200982,81,500
SLICE LOAD LEVEL,2024-05-22 07:40:00,SLICE-1,10.920278052168204,4,500
SLICE LOAD LEVEL,2024-05-22 07:45:00,SLICE-1,8.28711777369185,0,500
SLICE LOAD LEVEL,2024-05-22 07:50:00,SLICE-1,11.128464591049068,11,500
SLICE LOAD LEVEL,2024-05-22 07:55:00,SLICE-1,9.284392509817073,0,500
SLICE LOAD LEVEL,2024-05-22 08:00:00,SLICE-1,7.986501191049642,0,500
SLICE LOAD LEVEL,2024-05-22 08:05:00,SLICE-1,8.70982117790937,0,500
SLICE LOAD LEVEL,2024-05-22 08:10:00,SLICE-1,9.330432675803356,158,500
SLICE LOAD LEVEL,2024-05-22 08:15:00,SLICE-1,9.2455637391839,222,500
SLICE LOAD LEVEL,2024-05-22 08:20:00,SLICE-1,8.75720408980402,436,500
SLICE LOAD LEVEL,2024-05-22 08:25:00,SLICE-1,13.653397072786335,386,500
SLICE LOAD LEVEL,2024-05-22 08:30:00,SLICE-1,15.535227802712713,509,500
SLICE LOAD LEVEL,2024-05-22 08:35:00,SLICE-1,14.335775698222127,332,500
SLICE LOAD LEVEL,2024-05-22 08:40:00,SLICE-1,15.55243868879736,394,500
SLICE LOAD LEVEL,2024-05-22 08:45:00,SLICE-1,13.548430086212715,206,500
SLICE LOAD LEVEL,2024-05-22 08:50:00,SLICE-1,10.761107810223667,80,500
SLICE LOAD LEVEL,2024-05-22 08:55:00,SLICE-1,8.152093495864705,108,500
SLICE LOAD LEVEL,2024-05-22 09:00:00,SLICE-1,6.14691616341852,0,500
SLICE LOAD LEVEL,2024-05-22 09:05:00,SLICE-1,5.834974530332218,0,500
SLICE LOAD LEVEL,2024-05-22 09:10:00,SLICE-1,6.549577468948987,0,500
SLICE LOAD LEVEL,2024-05-22 09:15:00,SLICE-1,8.679572816660352,0,500
SLICE LOAD LEVEL,2024-05-22 09:20:00,SLICE-1,7.473222829154002,184,500
SLICE LOAD LEVEL,2024-05-22 09:25:00,SLICE-1,8.867294267750232,0,500
SLICE LOAD LEVEL,2024-05-22 09:30:00,SLICE-1,11.087940270991128,170,500
SLICE LOAD LEVEL,2024-05-22 09:35:00,SLICE-1,8.624145940919272,39,500
SLICE LOAD LEVEL,2024-05-22 09:40:00,SLICE-1,8.65108886817539,101,500
SLICE LOAD LEVEL,2024-05-22 09:45:00,SLICE-1,10.763686483205683,73,500
SLICE LOAD LEVEL,2024-05-22 09:50:00,SLICE-1,3.4417596560920325,70,500
SLICE LOAD LEVEL,2024-05-22 09:55:00,SLICE-1,9.382114571943736,0,500
SLICE LOAD LEVEL,2024-05-22 10:00:00,SLICE-1,7.46042164842228,0,500
SLICE LOAD LEVEL,2024-05-22 10:05:00,SLICE-1,8.857777581515876,0,500
SLICE LOAD LEVEL,2024-05-22 10:10:00,SLICE-1,10.070690170913375,132,500
SLICE LOAD LEVEL,2024-05-22 10:15:00,SLICE-1,8.434344225756561,279,500
SLICE LOAD LEVEL,2024-05-22 10:20:00,SLICE-1,8.43108785603006,216,500
SLICE LOAD LEVEL,2024-05-22 10:25:00,SLICE-1,15.876204746777368,418,500
SLICE LOAD LEVEL,2024-05-22 10:30:00,SLICE-1,12.241160702171213,347,500
SLICE LOAD LEVEL,2024-05-22 10:35:00,SLICE-1,10.10932571467923,480,500
SLICE LOAD LEVEL,2024-05-22 10:40:00,SLICE-1,12.591880081189395,410,500
SLICE LOAD LEVEL,2024-05-22 10:45:00,SLICE-1,10.320235635072489,232,500
SLICE LOAD LEVEL,2024-05-22 10:50:00,SLICE-1,12.231701756723325,111,500
SLICE LOAD LEVEL,2024-05-22 10:55:00,SLICE-1,7.050400377180631,0,500
SLICE LOAD LEVEL,2024-05-22 11:00:00,SLICE-1,7.898187772343194,0,500
SLICE LOAD LEVEL,2024-05-22 11:05:00,SLICE-1,7.085096016669613,0,500
SLICE LOAD LEVEL,2024-05-22 11:10:00,SLICE-1,6.625895525334107,5,500
SLICE LOAD LEVEL,2024-05-22 11:15:00,SLICE-1,7.5593277825945,0,500
SLICE LOAD LEVEL,2024-05-22 11:20:00,SLICE-1,5.688784301435886,67,500
SLICE LOAD LEVEL,2024-05-22 11:25:00,SLICE-1,6.682828489004953,132,500
SLICE LOAD LEVEL,2024-05-22 11:30:00,SLICE-1,11.464996966177921,164,500
SLICE LOAD LEVEL,2024-05-22 11:35:00,SLICE-1,9.958886608451614,139,500
SLICE LOAD LEVEL,2024-05-22 11:40:00,SLICE-1,10.884188014460854,38,500
SLICE LOAD LEVEL,2024-05-22 11:45:00,SLICE-1,10.86093252828892,0,500
SLICE LOAD LEVEL,2024-05-22 11:50:00,SLICE-1,6.228961848349398,0,500
SLICE LOAD LEVEL,2024-05-22 11:55:00,SLICE-1,11.220929934811814,0,500
SLICE LOAD LEVEL,2024-05-22 12:00:00,SLICE-1,10.45241645348322,0,500
SLICE LOAD LEVEL,2024-05-22 12:05:00,SLICE-1,6.435519406185041,0,500
SLICE LOAD LEVEL,2024-05-22 12:10:00,SLICE-1,12.86909763905788,147,500
SLICE LOAD LEVEL,2024-05-22 12:15:00,SLICE-1,10.874752015113883,187,500
SLICE LOAD LEVEL,2024-05-22 12:20:00,SLICE-1,12.32393779923284,322,500
SLICE LOAD LEVEL,2024-05-22 12:25:00,SLICE-1,11.295117368589558,475,500
SLICE LOAD LEVEL,2024-05-22 12:30:00,SLICE-1,10.84743494229812,484,500
SLICE LOAD LEVEL,2024-05-22 12:35:00,SLICE-1,12.146041153219127,483,500
SLICE LOAD LEVEL,2024-05-22 12:40:00,SLICE-1,11.008281849727863,393,500
SLICE LOAD LEVEL,2024-05-22 12:45:00,SLICE-1,11.219921538412363,267,500
SLICE LOAD LEVEL,2024-05-22 12:50:00,SLICE-1,11.969166105926064,295,500
SLICE LOAD LEVEL,2024-05-22 12:55:00,SLICE-1,6.239501133609576,14,500
SLICE LOAD LEVEL,2024-05-22 13:00:00,SLICE-1,3.4232011919087864,8,500
SLICE LOAD LEVEL,2024-05-22 13:05:00,SLICE-1,7.940543212508755,0,500
SLICE LOAD LEVEL,2024-05-22 13:10:00,SLICE-1,6.444159399846198,0,500
SLICE LOAD LEVEL,2024-05-22 13:15:00,SLICE-1,8.061153085433542,3,500
SLICE LOAD LEVEL,2024-05-22 13:20:00,SLICE-1,11.868612382138597,0,500
SLICE LOAD LEVEL,2024-05-22 13:25:00,SLICE-1,11.827946600287442,191,500
SLICE LOAD LEVEL,2024-05-22 13:30:00,SLICE-1,13.681255027613323,159,500
SLICE LOAD LEVEL,2024-05-22 13:35:00,SLICE-1,8.93252926352565,61,500
SLICE LOAD LEVEL,2024-05-22 13:40:00,SLICE-1,11.114072052126735,166,500
SLICE LOAD LEVEL,2024-05-22 13:45:00,SLICE-1,7.164465889545742,98,500
SLICE LOAD LEVEL,2024-05-22 13:50:00,SLICE-1,12.947036613030782,24,500
SLICE LOAD LEVEL,2024-05-22 13:55:00,SLICE-1,6.521287002747956,0,500
SLICE LOAD LEVEL,2024-05-22 14:00:00,SLICE-1,7.991588923858932,0,500
SLICE LOAD LEVEL,2024-05-22 14:05:00,SLICE-1,11.154084201639911,18,500
SLICE LOAD LEVEL,2024-05-22 14:10:00,SLICE-1,11.98590612209653,0,500
SLICE LOAD LEVEL,2024-05-22 14:15:00,SLICE-1,9.960376710087965,255,500
SLICE LOAD LEVEL,2024-05-22 14:20:00,SLICE-1,12.670872633017513,445,500
SLICE LOAD LEVEL,2024-05-22 14:25:00,SLICE-1,15.870083204107233,479,500
SLICE LOAD LEVEL,2024-05-22 14:30:00,SLICE-1,10.970901574071062,437,500
SLICE LOAD LEVEL,2024-05-22 14:35:00,SLICE-1,12.739797765152458,407,500
SLICE LOAD LEVEL,2024-05-22 14:40:00,SLICE-1,11.84149917208465,285,500
SLICE LOAD LEVEL,2024-05-22 14:45:00,SLICE-1,12.64424910154973,94,500
SLICE LOAD LEVEL,2024-05-22 14:50:00,SLICE-1,9.611258115300013,108,500
SLICE LOAD LEVEL,2024-05-22 14:55:00,SLICE-1,12.615533985801326,6,500
SLICE LOAD LEVEL,2024-05-22 15:00:00,SLICE-1,12.701866250626066,3,500
SLICE LOAD LEVEL,2024-05-22 15:05:00,SLICE-1,3.577376271193895,0,500
SLICE LOAD LEVEL,2024-05-22 15:10:00,SLICE-1,11.689465068310826,0,500
SLICE LOAD LEVEL,2024-05-22 15:15:00,SLICE-1,6.1749132315256725,0,500
SLICE LOAD LEVEL,2024-05-22 15:20:00,SLICE-1,9.201722574146242,0,500
SLICE LOAD LEVEL,2024-05-22 15:25:00,SLICE-1,7.095197183176875,160,500
SLICE LOAD LEVEL,2024-05-22 15:30:00,SLICE-1,8.231552686025218,50,500
SLICE LOAD LEVEL,2024-05-22 15:35:00,SLICE-1,10.468176743493096,68,500
SLICE LOAD LEVEL,2024-05-22 15:40:00,SLICE-1,7.731845394239859,40,500
SLICE LOAD LEVEL,2024-05-22 15:45:00,SLICE-1,8.686896676885919,34,500
SLICE LOAD LEVEL,2024-05-22 15:50:00,SLICE-1,9.52840123315501,0,500
SLICE LOAD LEVEL,2024-05-22 15:55:00,SLICE-1,11.200396712557463,0,500
SLICE LOAD LEVEL,2024-05-22 16:00:00,SLICE-1,10.949932905289167,0,500
SLICE LOAD LEVEL,2024-05-22 16:05:00,SLICE-1,12.192168159144462,1,500
SLICE LOAD LEVEL,2024-05-22 16:10:00,SLICE-1,8.36630644659684,201,500
SLICE LOAD LEVEL,2024-05-22 16:15:00,SLICE-1,11.024110949223912,214,500
SLICE LOAD LEVEL,2024-05-22 16:20:00,SLICE-1,9.898227763476195,275,500
SLICE LOAD LEVEL,2024-05-22 16:25:00,SLICE-1,12.8294666025619,499,500
SLICE LOAD LEVEL,2024-05-22 16:30:00,SLICE-1,12.115193876533244,351,500
SLICE LOAD LEVEL,2024-05-22 16:35:00,SLICE-1,11.215499248252705,428,500
SLICE LOAD LEVEL,2024-05-22 16:40:00,SLICE-1,14.349578618219818,358,500
SLICE LOAD LEVEL,2024-05-22 16:45:00,SLICE-1,11.021353743855496,321,500
SLICE LOAD LEVEL,2024-05-22 16:50:00,SLICE-1,8.793805413421481,103,500
SLICE LOAD LEVEL,2024-05-22 16:55:00,SLICE-1,5.618689562435899,0,500
SLICE LOAD LEVEL,2024-05-22 17:00:00,SLICE-1,10.891631174093924,0,500
SLICE LOAD LEVEL,2024-05-22 17:05:00,SLICE-1,9.465397451898019,0,500
SLICE LOAD LEVEL,2024-05-22 17:10:00,SLICE-1,7.324023745080947,0,500
SLICE LOAD LEVEL,2024-05-22 17:15:00,SLICE-1,4.4046613909595385,0,500
SLICE LOAD LEVEL,2024-05-22 17:20:00,SLICE-1,9.818419109228692,0,500
SLICE LOAD LEVEL,2024-05-22 17:25:00,SLICE-1,10.074311627459043,183,500
SLICE LOAD LEVEL,2024-05-22 17:30:00,SLICE-1,14.150032528749364,98,500
SLICE LOAD LEVEL,2024-05-22 17:35:00,SLICE-1,11.330354313175912,174,500
SLICE LOAD LEVEL,2024-05-22 17:40:00,SLICE-1,5.0770401923540796,125,500
SLICE LOAD LEVEL,2024-05-22 17:45:00,SLICE-1,10.481373672456387,44,500
SLICE LOAD LEVEL,2024-05-22 17:50:00,SLICE-1,5.626682669634438,36,500
SLICE LOAD LEVEL,2024-05-22 17:55:00,SLICE-1,5.088514865678089,0,500
SLICE LOAD LEVEL,2024-05-22 18:00:00,SLICE-1,7.8779929096778485,123,500
SLICE LOAD LEVEL,2024-05-22 18:05:00,SLICE-1,9.024545532444899,0,500
SLICE LOAD LEVEL,2024-05-22 18:10:00,SLICE-1,11.714586238414181,101,500
SLICE LOAD LEVEL,2024-05-22 18:15:00,SLICE-1,10.596806870118666,241,500
SLICE LOAD LEVEL,2024-05-22 18:20:00,SLICE-1,11.996497121714913,376,500
SLICE LOAD LEVEL,2024-05-22 18:25:00,SLICE-1,15.019962212786986,347,500
SLICE LOAD LEVEL,2024-05-22 18:30:00,SLICE-1,11.548017762665625,414,500
SLICE LOAD LEVEL,2024-05-22 18:35:00,SLICE-1,14.751895890849182,373,500
SLICE LOAD LEVEL,2024-05-22 18:40:00,SLICE-1,15.243556954196183,261,500
SLICE LOAD LEVEL,2024-05-22 18:45:00,SLICE-1,12.118691621179735,184,500
SLICE LOAD LEVEL,2024-05-22 18:50:00,SLICE-1,14.118659713982819,101,500
SLICE LOAD LEVEL,2024-05-22 18:55:00,SLICE-1,10.908311895076022,42,500
SLICE LOAD LEVEL,2024-05-22 19:00:00,SLICE-1,7.597605523090005,27,500
SLICE LOAD LEVEL,2024-05-22 19:05:00,SLICE-1,8.887273152192275,0,500
SLICE LOAD LEVEL,2024-05-22 19:10:00,SLICE-1,3.2162667282195185,0,500
SLICE LOAD LEVEL,2024-05-22 19:15:00,SLICE-1,8.86345446920389,41,500
SLICE LOAD LEVEL,2024-05-22 19:20:00,SLICE-1,9.260974842086414,42,500
SLICE LOAD LEVEL,2024-05-22 19:25:00,SLICE-1,8.914465696090035,195,500
SLICE LOAD LEVEL,2024-05-22 19:30:00,SLICE-1,9.827259588680189,72,500
SLICE LOAD LEVEL,2024-05-22 19:35:00,SLICE-1,16.240555650033553,56,500
SLICE LOAD LEVEL,2024-05-22 19:40:00,SLICE-1,11.312002092512358,39,500
SLICE LOAD LEVEL,2024-05-22 19:45:00,SLICE-1,8.416012444042213,0,500
SLICE LOAD LEVEL,2024-05-22 19:50:00,SLICE-1,6.263067032599665,0,500
SLICE LOAD LEVEL,2024-05-22 19:55:00,SLICE-1,8.395127363057268,103,500
SLICE LOAD LEVEL,2024-05-22 20:00:00,SLICE-1,6.894855071806165,0,500
SLICE LOAD LEVEL,2024-05-22 20:05:00,SLICE-1,7.680191938990908,0,500
SLICE LOAD LEVEL,2024-05-22 20:10:00,SLICE-1,12.17304425834955,139,500
SLICE LOAD LEVEL,2024-05-22 20:15:00,SLICE-1,15.916237150871122,205,500
SLICE LOAD LEVEL,2024-05-22 20:20:00,SLICE-1,16.58892549460449,282,500
SLICE LOAD LEVEL,2024-05-22 20:25:00,SLICE-1,12.609334644516514,411,500
SLICE LOAD LEVEL,2024-05-22 20:30:00,SLICE-1,12.510744756994448,451,500
SLICE LOAD LEVEL,2024-05-22 20:35:00,SLICE-1,14.308113277578762,482,500
SLICE LOAD LEVEL,2024-05-22 20:40:00,SLICE-1,12.118921144471786,258,500
SLICE LOAD LEVEL,2024-05-22 20:45:00,SLICE-1,10.897026721279634,205,500
SLICE LOAD LEVEL,2024-05-22 20:50:00,SLICE-1,13.068716186841595,23,500
SLICE LOAD LEVEL,2024-05-22 20:55:00,SLICE-1,11.66205354405135,17,500
SLICE LOAD LEVEL,2024-05-22 21:00:00,SLICE-1,7.268090631332144,0,500
SLICE LOAD LEVEL,2024-05-22 21:05:00,SLICE-1,8.583701205166474,0,500
SLICE LOAD LEVEL,2024-05-22 21:10:00,SLICE-1,11.949229302141102,0,500
SLICE LOAD LEVEL,2024-05-22 21:15:00,SLICE-1,10.919533487307433,39,500
SLICE LOAD LEVEL,2024-05-22 21:20:00,SLICE-1,11.823947361667125,145,500
SLICE LOAD LEVEL,2024-05-22 21:25:00,SLICE-1,11.611796379676697,65,500
SLICE LOAD LEVEL,2024-05-22 21:30:00,SLICE-1,7.671564941566436,179,500
SLICE LOAD LEVEL,2024-05-22 21:35:00,SLICE-1,8.344348050544495,86,500
SLICE LOAD LEVEL,2024-05-22 21:40:00,SLICE-1,7.797054095397332,138,500
SLICE LOAD LEVEL,2024-05-22 21:45:00,SLICE-1,6.151653970235609,13,500
SLICE LOAD LEVEL,2024-05-22 21:50:00,SLICE-1,11.083637560904563,21,500
SLICE LOAD LEVEL,2024-05-22 21:55:00,SLICE-1,6.647079755324503,13,500
SLICE LOAD LEVEL,2024-05-22 22:00:00,SLICE-1,7.808016138177941,66,500
SLICE LOAD LEVEL,2024-05-22 22:05:00,SLICE-1,6.247221182361777,0,500
SLICE LOAD LEVEL,2024-05-22 22:10:00,SLICE-1,8.700689293549182,195,500
SLICE LOAD LEVEL,2024-05-22 22:15:00,SLICE-1,9.458501532094449,185,500
SLICE LOAD LEVEL,2024-05-22 22:20:00,SLICE-1,9.458533457243561,290,500
SLICE LOAD LEVEL,2024-05-22 22:25:00,SLICE-1,11.09430648949684,426,500
SLICE LOAD LEVEL,2024-05-22 22:30:00,SLICE-1,15.300842219581543,423,500
SLICE LOAD LEVEL,2024-05-22 22:35:00,SLICE-1,16.524781835297073,426,500
SLICE LOAD LEVEL,2024-05-22 22:40:00,SLICE-1,11.092332598308989,342,500
SLICE LOAD LEVEL,2024-05-22 22:45:00,SLICE-1,12.048363782780704,165,500
SLICE LOAD LEVEL,2024-05-22 22:50:00,SLICE-1,7.617882869471375,227,500
SLICE LOAD LEVEL,2024-05-22 22:55:00,SLICE-1,10.191032093917318,56,500
SLICE LOAD LEVEL,2024-05-22 23:00:00,SLICE-1,8.387131918734065,16,500
SLICE LOAD LEVEL,2024-05-22 23:05:00,SLICE-1,6.231079731817815,0,500
SLICE LOAD LEVEL,2024-05-22 23:10:00,SLICE-1,10.50388091303257,0,500
SLICE LOAD LEVEL,2024-05-22 23:15:00,SLICE-1,8.03822071252236,0,500
SLICE LOAD LEVEL,2024-05-22 23:20:00,SLICE-1,11.85084402644047,22,500
SLICE LOAD LEVEL,2024-05-22 23:25:00,SLICE-1,11.595432433333608,118,500
SLICE LOAD LEVEL,2024-05-22 23:30:00,SLICE-1,9.616505614566165,86,500
SLICE LOAD LEVEL,2024-05-22 23:35:00,SLICE-1,8.548947838505702,70,500
SLICE LOAD LEVEL,2024-05-22 23:40:00,SLICE-1,5.823420231269964,80,500
SLICE LOAD LEVEL,2024-05-22 23:45:00,SLICE-1,10.067802943276948,55,500
SLICE LOAD LEVEL,2024-05-22 23:50:00,SLICE-1,9.041762295871377,0,500
SLICE LOAD LEVEL,2024-05-22 23:55:00,SLICE-1,5.510454989765378,7,500
SLICE LOAD LEVEL,2024-05-23 00:00:00,SLICE-1,8.127281179658914,0,500
SLICE LOAD LEVEL,2024-05-23 00:05:00,SLICE-1,6.042125092223356,85,500
SLICE LOAD LEVEL,2024-05-23 00:10:00,SLICE-1,8.409325404721825,101,500
SLICE LOAD LEVEL,2024-05-23 00:15:00,SLICE-1,10.629782950198607,238,500
SLICE LOAD LEVEL,2024-05-23 00:20:00,SLICE-1,15.83476103252621,307,500
SLICE LOAD LEVEL,2024-05-23 00:25:00,SLICE-1,13.089676714409771,315,500
SLICE LOAD LEVEL,2024-05-23 00:30:00,SLICE-1,12.631663861132186,415,500
SLICE LOAD LEVEL,2024-05-23 00:35:00,SLICE-1,13.392363570032892,421,500
SLICE LOAD LEVEL,2024-05-23 00:40:00,SLICE-1,12.086896277774583,311,500
SLICE LOAD LEVEL,2024-05-23 00:45:00,SLICE-1,10.370457390957567,262,500
SLICE LOAD LEVEL,2024-05-23 00:50:00,SLICE-1,12.322256647591196,149,500
SLICE LOAD LEVEL,2024-05-23 00:55:00,SLICE-1,7.639380070954653,88,500
SLICE LOAD LEVEL,2024-05-23 01:00:00,SLICE-1,8.848972401065634,0,500
SLICE LOAD LEVEL,2024-05-23 01:05:00,SLICE-1,10.013678385684347,38,500
SLICE LOAD LEVEL,2024-05-23 01:10:00,SLICE-1,4.934695481271642,61,500
SLICE LOAD LEVEL,2024-05-23 01:15:00,SLICE-1,7.793707939124637,0,500
SLICE LOAD LEVEL,2024-05-23 01:20:00,SLICE-1,11.990138136762017,49,500
SLICE LOAD LEVEL,2024-05-23 01:25:00,SLICE-1,7.3378737876276094,143,500
SLICE LOAD LEVEL,2024-05-23 01:30:00,SLICE-1,7.981060952067921,96,500
SLICE LOAD LEVEL,2024-05-23 01:35:00,SLICE-1,9.753128938139998,211,500
SLICE LOAD LEVEL,2024-05-23 01:40:00,SLICE-1,9.18939771329054,130,500
SLICE LOAD LEVEL,2024-05-23 01:45:00,SLICE-1,7.907539362670359,0,500
SLICE LOAD LEVEL,2024-05-23 01:50:00,SLICE-1,4.85283860047339,0,500
SLICE LOAD LEVEL,2024-05-23 01:55:00,SLICE-1,6.5573336007892955,0,500
SLICE LOAD LEVEL,2024-05-23 02:00:00,SLICE-1,9.376836692156802,0,500
SLICE LOAD LEVEL,2024-05-23 02:05:00,SLICE-1,11.523190968326244,61,500
SLICE LOAD LEVEL,2024-05-23 02:10:00,SLICE-1,10.911787854481496,113,500
SLICE LOAD LEVEL,2024-05-23 02:15:00,SLICE-1,9.756040392721843,294,500
SLICE LOAD LEVEL,2024-05-23 02:20:00,SLICE-1,12.19440158032766,282,500
SLICE LOAD LEVEL,2024-05-23 02:25:00,SLICE-1,10.707073705903596,431,500
SLICE LOAD LEVEL,2024-05-23 02:30:00,SLICE-1,15.524837183023784,457,500
SLICE LOAD LEVEL,2024-05-23 02:35:00,SLICE-1,15.189561355904967,397,500
SLICE LOAD LEVEL,2024-05-23 02:40:00,SLICE-1,7.438898484086587,333,500
SLICE LOAD LEVEL,2024-05-23 02:45:00,SLICE-1,9.868433612578325,185,500
SLICE LOAD LEVEL,2024-05-23 02:50:00,SLICE-1,9.781932864714449,93,500
SLICE LOAD LEVEL,2024-05-23 02:55:00,SLICE-1,8.616961001486654,0,500
SLICE LOAD LEVEL,2024-05-23 03:00:00,SLICE-1,7.309121549244914,0,500
SLICE LOAD LEVEL,2024-05-23 03:05:00,SLICE-1,5.747113835938096,0,500
SLICE LOAD LEVEL,2024-05-23 03:10:00,SLICE-1,9.501224175875478,0,500
SLICE LOAD LEVEL,2024-05-23 03:15:00,SLICE-1,13.240042617769758,28,500
SLICE LOAD LEVEL,2024-05-23 03:20:00,SLICE-1,9.716847658683694,4,500
SLICE LOAD LEVEL,2024-05-23 03:25:00,SLICE-1,7.054441450929005,117,500
SLICE LOAD LEVEL,2024-05-23 03:30:00,SLICE-1,12.432390370119549,127,500
SLICE LOAD LEVEL,2024-05-23 03:35:00,SLICE-1,8.226427871197266,177,500
SLICE LOAD LEVEL,2024-05-23 03:40:00,SLICE-1,13.644687231653045,129,500
SLICE LOAD LEVEL,2024-05-23 03:45:00,SLICE-1,9.281974260130774,0,500
SLICE LOAD LEVEL,2024-05-23 03:50:00,SLICE-1,5.743504366479474,0,500
SLICE LOAD LEVEL,2024-05-23 03:55:00,SLICE-1,5.422966039513073,0,500
SLICE LOAD LEVEL,2024-05-23 04:00:00,SLICE-1,8.580087131390078,0,500
SLICE LOAD LEVEL,2024-05-23 04:05:00,SLICE-1,11.24262211647575,0,500
SLICE LOAD LEVEL,2024-05-23 04:10:00,SLICE-1,10.928048049639607,131,500
SLICE LOAD LEVEL,2024-05-23 04:15:00,SLICE-1,9.51726733504458,274,500
SLICE LOAD LEVEL,2024-05-23 04:20:00,SLICE-1,12.235549337669205,354,500
SLICE LOAD LEVEL,2024-05-23 04:25:00,SLICE-1,10.141202910445044,410,500
SLICE LOAD LEVEL,2024-05-23 04:30:00,SLICE-1,11.491196900511028,461,500
SLICE LOAD LEVEL,2024-05-23 04:35:00,SLICE-1,11.690754468214188,419,500
SLICE LOAD LEVEL,2024-05-23 04:40:00,SLICE-1,10.966756675168185,514,500
SLICE LOAD LEVEL,2024-05-23 04:45:00,SLICE-1,9.87519615134828,202,500
SLICE LOAD LEVEL,2024-05-23 04:50:00,SLICE-1,11.063028736057001,92,500
SLICE LOAD LEVEL,2024-05-23 04:55:00,SLICE-1,11.573200708071353,125,500
SLICE LOAD LEVEL,2024-05-23 05:00:00,SLICE-1,10.57764155990237,0,500
SLICE LOAD LEVEL,2024-05-23 05:05:00,SLICE-1,7.211078523397481,0,500
SLICE LOAD LEVEL,2024-05-23 05:10:00,SLICE-1,10.016450886243204,23,500
SLICE LOAD LEVEL,2024-05-23 05:15:00,SLICE-1,8.463927123679392,0,500
SLICE LOAD LEVEL,2024-05-23 05:20:00,SLICE-1,8.567432377711121,45,500
SLICE LOAD LEVEL,2024-05-23 05:25:00,SLICE-1,10.245308278087375,132,500
SLICE LOAD LEVEL,2024-05-23 05:30:00,SLICE-1,5.84586572487864,98,500
SLICE LOAD LEVEL,2024-05-23 05:35:00,SLICE-1,10.629924747213344,62,500
SLICE LOAD LEVEL,2024-05-23 05:40:00,SLICE-1,12.041261106903454,0,500
SLICE LOAD LEVEL,2024-05-23 05:45:00,SLICE-1,8.294180199148723,0,500
SLICE LOAD LEVEL,2024-05-23 05:50:00,SLICE-1,7.610116239695914,0,500
SLICE LOAD LEVEL,2024-05-23 05:55:00,SLICE-1,10.712151510664421,3,500
SLICE LOAD LEVEL,2024-05-23 06:00:00,SLICE-1,10.969415163760477,0,500
SLICE LOAD LEVEL,2024-05-23 06:05:00,SLICE-1,10.268492708374719,3,500
