date,value,event,snssais,numOfUes,numOfUesReg
2023-05-22 10:05:00,2.505380495257469,SLICE_LOAD_LEVE,SLICE-1,400,500
2023-05-22 10:10:00,2.183945396404341,SLICE_LOAD_LEVE,SLICE-1,349,500
2023-05-22 10:15:00,2.1216070169658936,SLICE_LOAD_LEVE,SLICE-1,339,500
2023-05-22 10:20:00,2.254730988201018,SLICE_LOAD_LEVE,SLICE-1,360,500
2023-05-22 10:25:00,2.3841212357703525,SLICE_LOAD_LEVE,SLICE-1,381,500
2023-05-22 10:30:00,2.386309293021192,SLICE_LOAD_LEVE,SLICE-1,381,500
2023-05-22 10:35:00,2.179247466196221,SLICE_LOAD_LEVE,SLICE-1,348,500
2023-05-22 10:40:00,2.149881679293161,SLICE_LOAD_LEVE,SLICE-1,343,500
2023-05-22 10:45:00,2.5000297550811514,SLICE_LOAD_LEVE,SLICE-1,400,500
2023-05-22 10:50:00,2.3310044950633313,SLICE_LOAD_LEVE,SLICE-1,372,500
2023-05-22 10:55:00,2.120478077974853,SLICE_LOAD_LEVE,SLICE-1,339,500
2023-05-22 11:00:00,1.767881171533422,SLICE_LOAD_LEVE,SLICE-1,282,500
2023-05-22 11:05:00,2.2852383887688776,SLICE_LOAD_LEVE,SLICE-1,365,500
2023-05-22 11:10:00,2.0917515639213105,SLICE_LOAD_LEVE,SLICE-1,334,500
2023-05-22 11:15:00,2.1491743932135883,SLICE_LOAD_LEVE,SLICE-1,343,500
2023-05-22 11:20:00,1.825550907153215,SLICE_LOAD_LEVE,SLICE-1,292,500
2023-05-22 11:25:00,2.378042123104902,SLICE_LOAD_LEVE,SLICE-1,380,500
2023-05-22 11:30:00,2.6585412333878677,SLICE_LOAD_LEVE,SLICE-1,425,500
2023-05-22 11:35:00,2.1290645218386643,SLICE_LOAD_LEVE,SLICE-1,340,500
2023-05-22 11:40:00,2.20767398525239,SLICE_LOAD_LEVE,SLICE-1,353,500
2023-05-22 11:45:00,2.351057540767721,SLICE_LOAD_LEVE,SLICE-1,376,500
2023-05-22 11:50:00,2.041423506841627,SLICE_LOAD_LEVE,SLICE-1,326,500
2023-05-22 11:55:00,2.310008464644137,SLICE_LOAD_LEVE,SLICE-1,369,500
2023-05-22 12:00:00,2.304711030820909,SLICE_LOAD_LEVE,SLICE-1,368,500
2023-05-22 12:05:00,2.341382436104741,SLICE_LOAD_LEVE,SLICE-1,374,500
2023-05-22 12:10:00,2.3695373941191376,SLICE_LOAD_LEVE,SLICE-1,379,500
2023-05-22 12:15:00,2.6140600824579465,SLICE_LOAD_LEVE,SLICE-1,418,500
2023-05-22 12:20:00,1.6263224973069115,SLICE_LOAD_LEVE,SLICE-1,260,500
2023-05-22 12:25:00,2.343510106221782,SLICE_LOAD_LEVE,SLICE-1,374,500
2023-05-22 12:30:00,2.0507982057110876,SLICE_LOAD_LEVE,SLICE-1,328,500
2023-05-22 12:35:00,2.376696107695569,SLICE_LOAD_LEVE,SLICE-1,380,500
2023-05-22 12:40:00,2.0058320030227983,SLICE_LOAD_LEVE,SLICE-1,320,500
2023-05-22 12:45:00,2.281193025010292,SLICE_LOAD_LEVE,SLICE-1,364,500
2023-05-22 12:50:00,1.8795702179095148,SLICE_LOAD_LEVE,SLICE-1,300,500
2023-05-22 12:55:00,2.1770601694522878,SLICE_LOAD_LEVE,SLICE-1,348,500
2023-05-22 13:00:00,2.4171051523454867,SLICE_LOAD_LEVE,SLICE-1,386,500
2023-05-22 13:05:00,2.280199624515309,SLICE_LOAD_LEVE,SLICE-1,364,500
2023-05-22 13:10:00,2.106326074731214,SLICE_LOAD_LEVE,SLICE-1,337,500
2023-05-22 13:15:00,2.3797289221009628,SLICE_LOAD_LEVE,SLICE-1,380,500
2023-05-22 13:20:00,2.4460861660459816,SLICE_LOAD_LEVE,SLICE-1,391,500
2023-05-22 13:25:00,2.139568312514849,SLICE_LOAD_LEVE,SLICE-1,342,500
2023-05-22 13:30:00,2.204731205752103,SLICE_LOAD_LEVE,SLICE-1,352,500
2023-05-22 13:35:00,2.4387058462064943,SLICE_LOAD_LEVE,SLICE-1,390,500
2023-05-22 13:40:00,2.3422018257337185,SLICE_LOAD_LEVE,SLICE-1,374,500
2023-05-22 13:45:00,2.087438191409487,SLICE_LOAD_LEVE,SLICE-1,333,500
2023-05-22 13:50:00,2.2161944384236274,SLICE_LOAD_LEVE,SLICE-1,354,500
2023-05-22 13:55:00,2.244645907637432,SLICE_LOAD_LEVE,SLICE-1,359,500
2023-05-22 14:00:00,2.104405869602946,SLICE_LOAD_LEVE,SLICE-1,336,500
2023-05-22 14:05:00,2.4996700366075926,SLICE_LOAD_LEVE,SLICE-1,399,500
2023-05-22 14:10:00,2.2255790026059943,SLICE_LOAD_LEVE,SLICE-1,356,500
2023-05-22 14:15:00,1.8994762459835304,SLICE_LOAD_LEVE,SLICE-1,303,500
2023-05-22 14:20:00,2.095554310557377,SLICE_LOAD_LEVE,SLICE-1,335,500
2023-05-22 14:25:00,2.5249419074264505,SLICE_LOAD_LEVE,SLICE-1,403,500
2023-05-22 14:30:00,2.1244217887925942,SLICE_LOAD_LEVE,SLICE-1,339,500
2023-05-22 14:35:00,2.1652465840388104,SLICE_LOAD_LEVE,SLICE-1,346,500
2023-05-22 14:40:00,1.854193746877493,SLICE_LOAD_LEVE,SLICE-1,296,500
2023-05-22 14:45:00,2.2242465880860944,SLICE_LOAD_LEVE,SLICE-1,355,500
2023-05-22 14:50:00,2.058981918134632,SLICE_LOAD_LEVE,SLICE-1,329,500
2023-05-22 14:55:00,2.041053964201005,SLICE_LOAD_LEVE,SLICE-1,326,500
2023-05-22 15:00:00,2.0799386046158808,SLICE_LOAD_LEVE,SLICE-1,332,500
2023-05-22 15:05:00,2.2181391949027205,SLICE_LOAD_LEVE,SLICE-1,354,500
2023-05-22 15:10:00,2.1849371492811387,SLICE_LOAD_LEVE,SLICE-1,349,500
2023-05-22 15:15:00,2.049568425299114,SLICE_LOAD_LEVE,SLICE-1,327,500
2023-05-22 15:20:00,1.978290490219827,SLICE_LOAD_LEVE,SLICE-1,316,500
2023-05-22 15:25:00,2.3632196652611235,SLICE_LOAD_LEVE,SLICE-1,378,500
2023-05-22 15:30:00,2.193253655643745,SLICE_LOAD_LEVE,SLICE-1,350,500
2023-05-22 15:35:00,2.2749535372765686,SLICE_LOAD_LEVE,SLICE-1,363,500
2023-05-22 15:40:00,2.2723950332454326,SLICE_LOAD_LEVE,SLICE-1,363,500
2023-05-22 15:45:00,2.1639832577612035,SLICE_LOAD_LEVE,SLICE-1,346,500
2023-05-22 15:50:00,2.188334499670938,SLICE_LOAD_LEVE,SLICE-1,350,500
2023-05-22 15:55:00,1.9680942325705557,SLICE_LOAD_LEVE,SLICE-1,314,500
2023-05-22 16:00:00,2.123919610432619,SLICE_LOAD_LEVE,SLICE-1,339,500
2023-05-22 16:05:00,1.954310380636754,SLICE_LOAD_LEVE,SLICE-1,312,500
2023-05-22 16:10:00,2.2833335229137566,SLICE_LOAD_LEVE,SLICE-1,365,500
2023-05-22 16:15:00,2.3184914983412215,SLICE_LOAD_LEVE,SLICE-1,370,500
2023-05-22 16:20:00,2.139027314720158,SLICE_LOAD_LEVE,SLICE-1,342,500
2023-05-22 16:25:00,2.328156321603574,SLICE_LOAD_LEVE,SLICE-1,372,500
2023-05-22 16:30:00,2.2735858210927087,SLICE_LOAD_LEVE,SLICE-1,363,500
2023-05-22 16:35:00,2.3250282310267236,SLICE_LOAD_LEVE,SLICE-1,372,500
2023-05-22 16:40:00,2.324087661173843,SLICE_LOAD_LEVE,SLICE-1,371,500
2023-05-22 16:45:00,2.0665509974852263,SLICE_LOAD_LEVE,SLICE-1,330,500
2023-05-22 16:50:00,2.1513581369872474,SLICE_LOAD_LEVE,SLICE-1,344,500
2023-05-22 16:55:00,2.1399457377515114,SLICE_LOAD_LEVE,SLICE-1,342,500
2023-05-22 17:00:00,2.1278355431284326,SLICE_LOAD_LEVE,SLICE-1,340,500
2023-05-22 17:05:00,2.1235968936456646,SLICE_LOAD_LEVE,SLICE-1,339,500
2023-05-22 17:10:00,2.4128345712002672,SLICE_LOAD_LEVE,SLICE-1,386,500
2023-05-22 17:15:00,2.3812941508601186,SLICE_LOAD_LEVE,SLICE-1,381,500
2023-05-22 17:20:00,2.308640368693384,SLICE_LOAD_LEVE,SLICE-1,369,500
2023-05-22 17:25:00,2.078556905879493,SLICE_LOAD_LEVE,SLICE-1,332,500
2023-05-22 17:30:00,2.165565488336391,SLICE_LOAD_LEVE,SLICE-1,346,500
2023-05-22 17:35:00,2.045802195921917,SLICE_LOAD_LEVE,SLICE-1,327,500
2023-05-22 17:40:00,2.0486700091402534,SLICE_LOAD_LEVE,SLICE-1,327,500
2023-05-22 17:45:00,1.987077145859789,SLICE_LOAD_LEVE,SLICE-1,317,500
2023-05-22 17:50:00,2.2468681040639726,SLICE_LOAD_LEVE,SLICE-1,359,500
2023-05-22 17:55:00,2.189278849710946,SLICE_LOAD_LEVE,SLICE-1,350,500
2023-05-22 18:00:00,2.1450672136879567,SLICE_LOAD_LEVE,SLICE-1,343,500
2023-05-22 18:05:00,2.231475249922115,SLICE_LOAD_LEVE,SLICE-1,357,500
2023-05-22 18:10:00,2.0783733192382536,SLICE_LOAD_LEVE,SLICE-1,332,500
2023-05-22 18:15:00,2.2224212981319593,SLICE_LOAD_LEVE,SLICE-1,355,500
2023-05-22 18:20:00,2.6221037345940763,SLICE_LOAD_LEVE,SLICE-1,419,500
2023-05-22 18:25:00,2.3359291460878175,SLICE_LOAD_LEVE,SLICE-1,373,500
2023-05-22 18:30:00,2.0063585224971456,SLICE_LOAD_LEVE,SLICE-1,321,500
2023-05-22 18:35:00,2.173706309812534,SLICE_LOAD_LEVE,SLICE-1,347,500
2023-05-22 18:40:00,2.0604896044073966,SLICE_LOAD_LEVE,SLICE-1,329,500
2023-05-22 18:45:00,2.2998834505981067,SLICE_LOAD_LEVE,SLICE-1,367,500
2023-05-22 18:50:00,2.2723936548121233,SLICE_LOAD_LEVE,SLICE-1,363,500
2023-05-22 18:55:00,2.3209393467810013,SLICE_LOAD_LEVE,SLICE-1,371,500
2023-05-22 19:00:00,1.9912599849853063,SLICE_LOAD_LEVE,SLICE-1,318,500
2023-05-22 19:05:00,1.862739307796647,SLICE_LOAD_LEVE,SLICE-1,298,500
2023-05-22 19:10:00,2.297913130711342,SLICE_LOAD_LEVE,SLICE-1,367,500
2023-05-22 19:15:00,2.1249721106063952,SLICE_LOAD_LEVE,SLICE-1,339,500
2023-05-22 19:20:00,2.3701586772124448,SLICE_LOAD_LEVE,SLICE-1,379,500
2023-05-22 19:25:00,1.742878759911061,SLICE_LOAD_LEVE,SLICE-1,278,500
2023-05-22 19:30:00,2.365560555940809,SLICE_LOAD_LEVE,SLICE-1,378,500
2023-05-22 19:35:00,2.151434322189392,SLICE_LOAD_LEVE,SLICE-1,344,500
2023-05-22 19:40:00,2.254089553255538,SLICE_LOAD_LEVE,SLICE-1,360,500
2023-05-22 19:45:00,1.905322540013806,SLICE_LOAD_LEVE,SLICE-1,304,500
2023-05-22 19:50:00,2.018039214566233,SLICE_LOAD_LEVE,SLICE-1,322,500
2023-05-22 19:55:00,2.3127739746186733,SLICE_LOAD_LEVE,SLICE-1,370,500
2023-05-22 20:00:00,2.0511500725538645,SLICE_LOAD_LEVE,SLICE-1,328,500
2023-05-22 20:05:00,2.2676519144820517,SLICE_LOAD_LEVE,SLICE-1,362,500
2023-05-22 20:10:00,2.12324915657152,SLICE_LOAD_LEVE,SLICE-1,339,500
2023-05-22 20:15:00,2.3230678030981293,SLICE_LOAD_LEVE,SLICE-1,371,500
2023-05-22 20:20:00,2.137037551936211,SLICE_LOAD_LEVE,SLICE-1,341,500
2023-05-22 20:25:00,2.1496232766229904,SLICE_LOAD_LEVE,SLICE-1,343,500
2023-05-22 20:30:00,2.3522351580427894,SLICE_LOAD_LEVE,SLICE-1,376,500
2023-05-22 20:35:00,2.4885539293070558,SLICE_LOAD_LEVE,SLICE-1,398,500
2023-05-22 20:40:00,2.0573168587457045,SLICE_LOAD_LEVE,SLICE-1,329,500
2023-05-22 20:45:00,1.853654303566646,SLICE_LOAD_LEVE,SLICE-1,296,500
2023-05-22 20:50:00,2.0557213969810118,SLICE_LOAD_LEVE,SLICE-1,328,500
2023-05-22 20:55:00,2.029772990368671,SLICE_LOAD_LEVE,SLICE-1,324,500
2023-05-22 21:00:00,2.3556334642414702,SLICE_LOAD_LEVE,SLICE-1,376,500
2023-05-22 21:05:00,2.0337348360365795,SLICE_LOAD_LEVE,SLICE-1,325,500
2023-05-22 21:10:00,2.1989563870906528,SLICE_LOAD_LEVE,SLICE-1,351,500
2023-05-22 21:15:00,2.006596917472336,SLICE_LOAD_LEVE,SLICE-1,321,500
2023-05-22 21:20:00,2.0693973956157503,SLICE_LOAD_LEVE,SLICE-1,331,500
2023-05-22 21:25:00,2.064242940407995,SLICE_LOAD_LEVE,SLICE-1,330,500
2023-05-22 21:30:00,2.077975321686426,SLICE_LOAD_LEVE,SLICE-1,332,500
2023-05-22 21:35:00,2.41351715185707,SLICE_LOAD_LEVE,SLICE-1,386,500
2023-05-22 21:40:00,2.221447051805869,SLICE_LOAD_LEVE,SLICE-1,355,500
2023-05-22 21:45:00,2.0184650670568285,SLICE_LOAD_LEVE,SLICE-1,322,500
2023-05-22 21:50:00,2.2441217422259463,SLICE_LOAD_LEVE,SLICE-1,359,500
2023-05-22 21:55:00,2.091488372020109,SLICE_LOAD_LEVE,SLICE-1,334,500
2023-05-22 22:00:00,2.289915706023332,SLICE_LOAD_LEVE,SLICE-1,366,500
2023-05-22 22:05:00,2.253272931859767,SLICE_LOAD_LEVE,SLICE-1,360,500
2023-05-22 22:10:00,2.1745770524740555,SLICE_LOAD_LEVE,SLICE-1,347,500
2023-05-22 22:15:00,1.8411986210746265,SLICE_LOAD_LEVE,SLICE-1,294,500
2023-05-22 22:20:00,2.2141330264041343,SLICE_LOAD_LEVE,SLICE-1,354,500
2023-05-22 22:25:00,2.132328959141353,SLICE_LOAD_LEVE,SLICE-1,341,500
2023-05-22 22:30:00,2.031398943176116,SLICE_LOAD_LEVE,SLICE-1,325,500
2023-05-22 22:35:00,2.374422804054322,SLICE_LOAD_LEVE,SLICE-1,379,500
2023-05-22 22:40:00,2.208535833758018,SLICE_LOAD_LEVE,SLICE-1,353,500
2023-05-22 22:45:00,2.29106871874012,SLICE_LOAD_LEVE,SLICE-1,366,500
2023-05-22 22:50:00,2.14289642129431,SLICE_LOAD_LEVE,SLICE-1,342,500
2023-05-22 22:55:00,2.1736114823638726,SLICE_LOAD_LEVE,SLICE-1,347,500
2023-05-22 23:00:00,1.8936017218341843,SLICE_LOAD_LEVE,SLICE-1,302,500
2023-05-22 23:05:00,1.680659547778921,SLICE_LOAD_LEVE,SLICE-1,268,500
2023-05-22 23:10:00,2.0729647119208603,SLICE_LOAD_LEVE,SLICE-1,331,500
2023-05-22 23:15:00,2.1922707626482296,SLICE_LOAD_LEVE,SLICE-1,350,500
2023-05-22 23:20:00,2.14758867988146,SLICE_LOAD_LEVE,SLICE-1,343,500
2023-05-22 23:25:00,2.130106291814597,SLICE_LOAD_LEVE,SLICE-1,340,500
2023-05-22 23:30:00,2.1866590922437794,SLICE_LOAD_LEVE,SLICE-1,349,500
2023-05-22 23:35:00,1.8618452504668657,SLICE_LOAD_LEVE,SLICE-1,297,500
2023-05-22 23:40:00,2.24165166051305,SLICE_LOAD_LEVE,SLICE-1,358,500
2023-05-22 23:45:00,1.8950074964784722,SLICE_LOAD_LEVE,SLICE-1,303,500
2023-05-22 23:50:00,1.819039647565949,SLICE_LOAD_LEVE,SLICE-1,291,500
2023-05-22 23:55:00,2.212142704348584,SLICE_LOAD_LEVE,SLICE-1,353,500
2023-05-23 00:00:00,1.9784273808318233,SLICE_LOAD_LEVE,SLICE-1,316,500
2023-05-23 00:05:00,2.1389034435718424,SLICE_LOAD_LEVE,SLICE-1,342,500
2023-05-23 00:10:00,1.9648354071949703,SLICE_LOAD_LEVE,SLICE-1,314,500
2023-05-23 00:15:00,2.279015983832361,SLICE_LOAD_LEVE,SLICE-1,364,500
2023-05-23 00:20:00,2.1364698390296626,SLICE_LOAD_LEVE,SLICE-1,341,500
2023-05-23 00:25:00,2.468365055053374,SLICE_LOAD_LEVE,SLICE-1,394,500
2023-05-23 00:30:00,2.193031970577327,SLICE_LOAD_LEVE,SLICE-1,350,500
2023-05-23 00:35:00,2.1477124904978835,SLICE_LOAD_LEVE,SLICE-1,343,500
2023-05-23 00:40:00,2.0173250107306924,SLICE_LOAD_LEVE,SLICE-1,322,500
2023-05-23 00:45:00,2.388471399494767,SLICE_LOAD_LEVE,SLICE-1,382,500
2023-05-23 00:50:00,2.288674518221205,SLICE_LOAD_LEVE,SLICE-1,366,500
2023-05-23 00:55:00,2.2287221392607472,SLICE_LOAD_LEVE,SLICE-1,356,500
2023-05-23 01:00:00,2.409029945330522,SLICE_LOAD_LEVE,SLICE-1,385,500
2023-05-23 01:05:00,1.9307860229043494,SLICE_LOAD_LEVE,SLICE-1,308,500
2023-05-23 01:10:00,2.0485108110657126,SLICE_LOAD_LEVE,SLICE-1,327,500
2023-05-23 01:15:00,2.1232353619991473,SLICE_LOAD_LEVE,SLICE-1,339,500
2023-05-23 01:20:00,2.1926806557651073,SLICE_LOAD_LEVE,SLICE-1,350,500
2023-05-23 01:25:00,2.040292837079914,SLICE_LOAD_LEVE,SLICE-1,326,500
2023-05-23 01:30:00,2.1614609625387198,SLICE_LOAD_LEVE,SLICE-1,345,500
2023-05-23 01:35:00,2.2773930629577306,SLICE_LOAD_LEVE,SLICE-1,364,500
2023-05-23 01:40:00,2.251058688355663,SLICE_LOAD_LEVE,SLICE-1,360,500
2023-05-23 01:45:00,2.086650262380443,SLICE_LOAD_LEVE,SLICE-1,333,500
2023-05-23 01:50:00,1.991123312999619,SLICE_LOAD_LEVE,SLICE-1,318,500
2023-05-23 01:55:00,2.1219551237864906,SLICE_LOAD_LEVE,SLICE-1,339,500
2023-05-23 02:00:00,2.212019538711525,SLICE_LOAD_LEVE,SLICE-1,353,500
2023-05-23 02:05:00,2.4107597784903563,SLICE_LOAD_LEVE,SLICE-1,385,500
2023-05-23 02:10:00,1.8932461640063378,SLICE_LOAD_LEVE,SLICE-1,302,500
2023-05-23 02:15:00,1.9964169071354465,SLICE_LOAD_LEVE,SLICE-1,319,500
2023-05-23 02:20:00,1.759584993431634,SLICE_LOAD_LEVE,SLICE-1,281,500
2023-05-23 02:25:00,2.2827390971485704,SLICE_LOAD_LEVE,SLICE-1,365,500
2023-05-23 02:30:00,2.2060184910006946,SLICE_LOAD_LEVE,SLICE-1,352,500
2023-05-23 02:35:00,2.4600596821208427,SLICE_LOAD_LEVE,SLICE-1,393,500
2023-05-23 02:40:00,2.0636919478613063,SLICE_LOAD_LEVE,SLICE-1,330,500
2023-05-23 02:45:00,2.047020309212251,SLICE_LOAD_LEVE,SLICE-1,327,500
2023-05-23 02:50:00,2.087418036478153,SLICE_LOAD_LEVE,SLICE-1,333,500
2023-05-23 02:55:00,2.3248505894009126,SLICE_LOAD_LEVE,SLICE-1,371,500
2023-05-23 03:00:00,2.164884349202415,SLICE_LOAD_LEVE,SLICE-1,346,500
2023-05-23 03:05:00,2.330468230577426,SLICE_LOAD_LEVE,SLICE-1,372,500
2023-05-23 03:10:00,2.3490281761871326,SLICE_LOAD_LEVE,SLICE-1,375,500
2023-05-23 03:15:00,1.7579778180767112,SLICE_LOAD_LEVE,SLICE-1,281,500
2023-05-23 03:20:00,2.1541025252965285,SLICE_LOAD_LEVE,SLICE-1,344,500
2023-05-23 03:25:00,1.9205643079375712,SLICE_LOAD_LEVE,SLICE-1,307,500
2023-05-23 03:30:00,2.09328870736323,SLICE_LOAD_LEVE,SLICE-1,334,500
2023-05-23 03:35:00,1.8120562661596888,SLICE_LOAD_LEVE,SLICE-1,289,500
2023-05-23 03:40:00,2.6894818150698403,SLICE_LOAD_LEVE,SLICE-1,430,500
2023-05-23 03:45:00,2.0434729735694166,SLICE_LOAD_LEVE,SLICE-1,326,500
2023-05-23 03:50:00,2.0419762947957354,SLICE_LOAD_LEVE,SLICE-1,326,500
2023-05-23 03:55:00,2.519063662919973,SLICE_LOAD_LEVE,SLICE-1,403,500
2023-05-23 04:00:00,1.9951474379648357,SLICE_LOAD_LEVE,SLICE-1,319,500
2023-05-23 04:05:00,1.9238178416535616,SLICE_LOAD_LEVE,SLICE-1,307,500
2023-05-23 04:10:00,2.190097142279323,SLICE_LOAD_LEVE,SLICE-1,350,500
2023-05-23 04:15:00,2.2385570615527217,SLICE_LOAD_LEVE,SLICE-1,358,500
2023-05-23 04:20:00,2.0217367913059534,SLICE_LOAD_LEVE,SLICE-1,323,500
2023-05-23 04:25:00,2.23118537855112,SLICE_LOAD_LEVE,SLICE-1,356,500
2023-05-23 04:30:00,2.280515155350341,SLICE_LOAD_LEVE,SLICE-1,364,500
2023-05-23 04:35:00,2.299672128736515,SLICE_LOAD_LEVE,SLICE-1,367,500
2023-05-23 04:40:00,2.042896280767712,SLICE_LOAD_LEVE,SLICE-1,326,500
2023-05-23 04:45:00,2.40120171259474,SLICE_LOAD_LEVE,SLICE-1,384,500
2023-05-23 04:50:00,2.0828840215259197,SLICE_LOAD_LEVE,SLICE-1,333,500
2023-05-23 04:55:00,2.232003835510032,SLICE_LOAD_LEVE,SLICE-1,357,500
2023-05-23 05:00:00,2.077755456634358,SLICE_LOAD_LEVE,SLICE-1,332,500
2023-05-23 05:05:00,1.9410080578843598,SLICE_LOAD_LEVE,SLICE-1,310,500
2023-05-23 05:10:00,2.03956459289212,SLICE_LOAD_LEVE,SLICE-1,326,500
2023-05-23 05:15:00,2.2458730054633227,SLICE_LOAD_LEVE,SLICE-1,359,500
2023-05-23 05:20:00,2.0968849058843477,SLICE_LOAD_LEVE,SLICE-1,335,500
2023-05-23 05:25:00,2.144223924198217,SLICE_LOAD_LEVE,SLICE-1,343,500
2023-05-23 05:30:00,2.3764727702748742,SLICE_LOAD_LEVE,SLICE-1,380,500
2023-05-23 05:35:00,2.244557428030976,SLICE_LOAD_LEVE,SLICE-1,359,500
2023-05-23 05:40:00,2.1768744132653324,SLICE_LOAD_LEVE,SLICE-1,348,500
2023-05-23 05:45:00,2.231878243359699,SLICE_LOAD_LEVE,SLICE-1,357,500
2023-05-23 05:50:00,2.302958280885422,SLICE_LOAD_LEVE,SLICE-1,368,500
2023-05-23 05:55:00,2.0380250036545053,SLICE_LOAD_LEVE,SLICE-1,326,500
2023-05-23 06:00:00,2.429381362714205,SLICE_LOAD_LEVE,SLICE-1,388,500
2023-05-23 06:05:00,2.2413568290816723,SLICE_LOAD_LEVE,SLICE-1,358,500
2023-05-23 06:10:00,2.164244218404715,SLICE_LOAD_LEVE,SLICE-1,346,500
2023-05-23 06:15:00,2.3496888933387816,SLICE_LOAD_LEVE,SLICE-1,375,500
2023-05-23 06:20:00,1.924593329870131,SLICE_LOAD_LEVE,SLICE-1,307,500
2023-05-23 06:25:00,2.5630989039160568,SLICE_LOAD_LEVE,SLICE-1,410,500
2023-05-23 06:30:00,2.3254870013150706,SLICE_LOAD_LEVE,SLICE-1,372,500
2023-05-23 06:35:00,2.1538503516447696,SLICE_LOAD_LEVE,SLICE-1,344,500
2023-05-23 06:40:00,2.3943261683692985,SLICE_LOAD_LEVE,SLICE-1,383,500
2023-05-23 06:45:00,2.215717956263181,SLICE_LOAD_LEVE,SLICE-1,354,500
2023-05-23 06:50:00,2.1571942739399663,SLICE_LOAD_LEVE,SLICE-1,345,500
2023-05-23 06:55:00,2.3544495159227545,SLICE_LOAD_LEVE,SLICE-1,376,500
2023-05-23 07:00:00,2.2392429105441725,SLICE_LOAD_LEVE,SLICE-1,358,500
2023-05-23 07:05:00,2.167530753595998,SLICE_LOAD_LEVE,SLICE-1,346,500
2023-05-23 07:10:00,2.2196452466995904,SLICE_LOAD_LEVE,SLICE-1,355,500
2023-05-23 07:15:00,2.098887315861316,SLICE_LOAD_LEVE,SLICE-1,335,500
2023-05-23 07:20:00,2.54336526743141,SLICE_LOAD_LEVE,SLICE-1,406,500
2023-05-23 07:25:00,2.3360198866996162,SLICE_LOAD_LEVE,SLICE-1,373,500
2023-05-23 07:30:00,2.3800077952978795,SLICE_LOAD_LEVE,SLICE-1,380,500
2023-05-23 07:35:00,2.1199878004120243,SLICE_LOAD_LEVE,SLICE-1,339,500
2023-05-23 07:40:00,2.155924983518233,SLICE_LOAD_LEVE,SLICE-1,344,500
2023-05-23 07:45:00,2.286487955494431,SLICE_LOAD_LEVE,SLICE-1,365,500
2023-05-23 07:50:00,2.325753800254179,SLICE_LOAD_LEVE,SLICE-1,372,500
2023-05-23 07:55:00,2.338989689849644,SLICE_LOAD_LEVE,SLICE-1,374,500
2023-05-23 08:00:00,1.7261443069293287,SLICE_LOAD_LEVE,SLICE-1,276,500
2023-05-23 08:05:00,2.280111127097953,SLICE_LOAD_LEVE,SLICE-1,364,500
2023-05-23 08:10:00,2.1427875004135135,SLICE_LOAD_LEVE,SLICE-1,342,500
2023-05-23 08:15:00,2.2820874893458027,SLICE_LOAD_LEVE,SLICE-1,365,500
2023-05-23 08:20:00,2.314969428806201,SLICE_LOAD_LEVE,SLICE-1,370,500
2023-05-23 08:25:00,2.0869302430606327,SLICE_LOAD_LEVE,SLICE-1,333,500
2023-05-23 08:30:00,2.0535194018675202,SLICE_LOAD_LEVE,SLICE-1,328,500
2023-05-23 08:35:00,2.2452028591197104,SLICE_LOAD_LEVE,SLICE-1,359,500
2023-05-23 08:40:00,2.277510564585306,SLICE_LOAD_LEVE,SLICE-1,364,500
2023-05-23 08:45:00,2.0979841426838246,SLICE_LOAD_LEVE,SLICE-1,335,500
2023-05-23 08:50:00,2.3041086193432907,SLICE_LOAD_LEVE,SLICE-1,368,500
2023-05-23 08:55:00,2.4463725432708054,SLICE_LOAD_LEVE,SLICE-1,391,500
2023-05-23 09:00:00,2.2989686887386847,SLICE_LOAD_LEVE,SLICE-1,367,500
2023-05-23 09:05:00,2.0305376463871285,SLICE_LOAD_LEVE,SLICE-1,324,500
2023-05-23 09:10:00,2.1771114316205047,SLICE_LOAD_LEVE,SLICE-1,348,500
2023-05-23 09:15:00,2.1371428674252484,SLICE_LOAD_LEVE,SLICE-1,341,500
2023-05-23 09:20:00,2.2045916727939368,SLICE_LOAD_LEVE,SLICE-1,352,500
2023-05-23 09:25:00,2.3340908257916437,SLICE_LOAD_LEVE,SLICE-1,373,500
2023-05-23 09:30:00,2.4442665864856767,SLICE_LOAD_LEVE,SLICE-1,391,500
2023-05-23 09:35:00,2.0762088430753622,SLICE_LOAD_LEVE,SLICE-1,332,500
2023-05-23 09:40:00,2.2243460571526557,SLICE_LOAD_LEVE,SLICE-1,355,500
2023-05-23 09:45:00,2.4741870668269557,SLICE_LOAD_LEVE,SLICE-1,395,500
2023-05-23 09:50:00,2.2023967684888466,SLICE_LOAD_LEVE,SLICE-1,352,500
2023-05-23 09:55:00,2.3597329910552487,SLICE_LOAD_LEVE,SLICE-1,377,500
2023-05-23 10:00:00,2.587125101189281,SLICE_LOAD_LEVE,SLICE-1,413,500
2023-05-23 10:05:00,2.446318442653712,SLICE_LOAD_LEVE,SLICE-1,391,500
2023-05-23 10:10:00,2.390375440564364,SLICE_LOAD_LEVE,SLICE-1,382,500
2023-05-23 10:15:00,2.7255129989538505,SLICE_LOAD_LEVE,SLICE-1,436,500
2023-05-23 10:20:00,2.515867307175645,SLICE_LOAD_LEVE,SLICE-1,402,500
2023-05-23 10:25:00,1.8098205670695295,SLICE_LOAD_LEVE,SLICE-1,289,500
